DIM_COUNTRY_CODE,Year,Cause_Code,Cause_Title,DIM_AGEGROUP_CODE,DIM_SEX_CODE,ATTR_POPULATION_NUMERIC,VAL_YLL_RATE100K_NUMERIC,VAL_YLL_COUNT_NUMERIC,VAL_YLL_COUNT_HIGH,VAL_YLL_COUNT_LOW,VAL_YLD_RATE100K_NUMERIC,VAL_YLD_COUNT_NUMERIC,VAL_YLD_COUNT_HIGH,VAL_YLD_COUNT_LOW,DALY_Rate_per_100K,VAL_DALY_COUNT_NUMERIC,VAL_DALY_COUNT_HIGH,VAL_DALY_COUNT_LOW,Death_Rate_per_100K,VAL_DTHS_COUNT_NUMERIC,VAL_DTHS_COUNT_HIGH,VAL_DTHS_COUNT_LOW,VAL_PROP_DTHS_PERCENT,VAL_PROP_YLD_PERCENT,VAL_PROP_DALY_PERCENT,FLAG_LEVEL,FLAG_TREEMAP,DIM_CAUSE_GROUP,FLAG_SINGLE_CAUSE,FLAG_RANKABLE,FLAG_SHOW,X_RecordID,Sys_PK,Sys_RowTitle,Sys_Version,Sys_VersionID,Sys_OriginCode,Sys_LoadBy,Sys_CommitDateUtc,Sys_FirstLoadBy,Sys_FirstCommitDateUtc,Sys_ID,Sys_BatchID,Sys_FirstBatchID,contin,System,Continent
ETH,2020,330,Intestinal nematode infections,TOTAL,TOTAL,118917672,11.15,13255.38,19332.66,1877.22,45.52,54128.98,104936.95,23783.94,56.66,67384.36,124269.61,25661.16,0.13,152.73,227.57,20.93,0,0.5,0.2,3,0,1,0,0,1,212db7bc-79de-4258-bfaa-72a755ceb722,-2092395164,-,1,212DB7BC-79DE-4258-BFAA-72A755CEB722.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,212db7bc-79de-4258-bfaa-72a755ceb722,590239,590239,AF17,GI,Africa
ETH,2020,340,Ascariasis,TOTAL,TOTAL,118917672,11.15,13255.38,18707.48,7413.48,9.34,11111.05,23494.78,4188.44,20.49,24366.43,42202.26,11601.92,0.13,152.73,220.67,82.52,0,0.1,0.1,4,1,1,1,1,1,b469f137-b6b6-43cc-af94-4f7b03d6d44c,-2092395163,-,1,B469F137-B6B6-43CC-AF94-4F7B03D6D44C.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,b469f137-b6b6-43cc-af94-4f7b03d6d44c,590239,590239,AF17,GI,Africa
ETH,2020,350,Trichuriasis,TOTAL,TOTAL,118917672,0,0,0,0,6,7132.41,14139.24,2974.25,6,7132.41,14139.24,2974.25,0,0,0,0,0,0.1,0,4,1,1,1,1,1,6ed94530-6ba0-49ef-8af0-4b9a8dfa2bce,-2092395162,-,1,6ED94530-6BA0-49EF-8AF0-4B9A8DFA2BCE.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,6ed94530-6ba0-49ef-8af0-4b9a8dfa2bce,590239,590239,AF17,GI,Africa
ETH,2020,360,Hookworm disease,TOTAL,TOTAL,118917672,0,0,0,0,30.18,35885.51,67302.93,16621.24,30.18,35885.51,67302.93,16621.24,0,0,0,0,0,0.3,0.1,4,1,1,1,1,1,7940a80f-94c7-4e6b-a279-35c69b693bdf,-2092395161,-,1,7940A80F-94C7-4E6B-A279-35C69B693BDF.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,7940a80f-94c7-4e6b-a279-35c69b693bdf,590239,590239,AF17,GI,Africa
ETH,2020,362,Food-bourne trematodes,TOTAL,TOTAL,118917672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,93cef258-e258-46d4-8179-edd3800e9c4d,-2092395160,-,1,93CEF258-E258-46D4-8179-EDD3800E9C4D.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,93cef258-e258-46d4-8179-edd3800e9c4d,590239,590239,AF17,GI,Africa
ETH,2020,365,Leprosy,TOTAL,TOTAL,118917672,0,0,0,0,0.42,504.65,840.81,269.4,0.42,504.65,840.81,269.4,0,0,0,0,0,0,0,3,1,1,1,1,1,746fc8fb-63ab-49e3-8156-103504f847c9,-2092395159,-,1,746FC8FB-63AB-49E3-8156-103504F847C9.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,746fc8fb-63ab-49e3-8156-103504f847c9,590239,590239,AF17,Derm,Africa
ETH,2020,370,Other infectious diseases,TOTAL,TOTAL,118917672,192.11,228451.65,411773.59,118686.36,93.23,110867.32,182957.52,63664.28,285.34,339318.96,594731.11,182350.64,2.72,3230.5,5995.9,1592.17,0.5,1.1,0.8,3,1,1,1,0,1,de474164-66a3-470b-9435-4ba3e97dd13a,-2092395158,-,1,DE474164-66A3-470B-9435-4BA3E97DD13A.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,de474164-66a3-470b-9435-4ba3e97dd13a,590239,590239,AF17,Unspecified,Africa
ETH,2020,380,Respiratory infections,TOTAL,TOTAL,118917672,3299.28,3923422.88,5626169.78,2822781.54,188.75,224452.6,459707.16,99318.4,3488.02,4147875.48,6085876.94,2922099.94,53.41,63513.27,86284.37,48425.2,10.1,2.1,9.4,2,0,1,0,0,1,de6c44bd-f6e4-41ed-80d6-e0a4ec632a24,-2092395157,-,1,DE6C44BD-F6E4-41ED-80D6-E0A4EC632A24.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,de6c44bd-f6e4-41ed-80d6-e0a4ec632a24,590239,590239,AF17,Resp,Africa
ETH,2020,390,Lower respiratory infections,TOTAL,TOTAL,118917672,3103.55,3690668.05,5507269.43,2274818.37,8.1,9632.94,14371.82,6034.12,3111.65,3700300.99,5521641.25,2280852.49,48.93,58190.09,83495.62,38034.88,9.2,0.1,8.4,3,1,1,1,1,1,88083e40-3081-4854-b9d9-f7cd05454b0f,-2092395156,-,1,88083E40-3081-4854-B9D9-F7CD05454B0F.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,88083e40-3081-4854-b9d9-f7cd05454b0f,590239,590239,AF17,Resp,Africa
ETH,2020,395,COVID-19,TOTAL,TOTAL,118917672,102.08,121395.95,131352.18,111662.55,92.66,110192.37,267898.73,37918.14,194.75,231588.33,399250.91,149580.69,3.22,3825.95,4137.81,3526.26,0.6,1.1,0.5,3,1,1,1,1,1,8d11883f-8e62-4638-bc79-df77ac0bb08a,-2092395155,-,1,8D11883F-8E62-4638-BC79-DF77AC0BB08A.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,8d11883f-8e62-4638-bc79-df77ac0bb08a,590239,590239,AF17,Resp,Africa
ETH,2020,400,Upper respiratory infections,TOTAL,TOTAL,118917672,89.74,106715.28,208191.46,53788.61,44.58,53016.39,89069.1,28246.79,134.32,159731.68,297260.56,82035.4,1.2,1429.85,3257.16,600.35,0.2,0.5,0.4,3,1,1,1,1,1,ff1f8ad5-dbc6-4c00-9f5a-cf23c6e9f782,-2092395154,-,1,FF1F8AD5-DBC6-4C00-9F5A-CF23C6E9F782.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,ff1f8ad5-dbc6-4c00-9f5a-cf23c6e9f782,590239,590239,AF17,Resp,Africa
ETH,2020,410,Otitis media,TOTAL,TOTAL,118917672,3.9,4643.6,10312.16,2357.27,43.4,51610.89,88367.51,27119.35,47.31,56254.49,98679.67,29476.61,0.06,67.38,188.25,26.93,0,0.5,0.1,3,1,1,1,1,1,d01fdaf3-5801-490b-aba2-c7ec9800a543,-2092395153,-,1,D01FDAF3-5801-490B-ABA2-C7EC9800A543.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,d01fdaf3-5801-490b-aba2-c7ec9800a543,590239,590239,AF17,ENT,Africa
ETH,2020,420,Maternal conditions,TOTAL,TOTAL,118917672,445.54,529823.71,1017245.16,292024.86,39.59,47076.75,70693.9,29502.21,485.13,576900.46,1087939.06,321527.07,7.29,8673.14,16652.16,4780.41,1.4,0.5,1.3,2,1,1,0,1,1,c40375fc-f062-4770-83d6-fac9cc37e778,-2092395152,-,1,C40375FC-F062-4770-83D6-FAC9CC37E778.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,c40375fc-f062-4770-83d6-fac9cc37e778,590239,590239,AF17,OBGYN,Africa
ETH,2020,490,Neonatal conditions,TOTAL,TOTAL,118917672,7290.4,8669571.72,12297942.4,5765943.8,329.91,392320.59,550783.95,261592.49,7620.31,9061892.3,12848726.35,6027536.29,78.73,93625.07,134767.49,61283.05,14.9,3.8,20.6,2,0,1,0,0,1,94ea58ef-46f9-4009-871c-ec63e4769a9d,-2092395151,-,1,94EA58EF-46F9-4009-871C-EC63E4769A9D.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,94ea58ef-46f9-4009-871c-ec63e4769a9d,590239,590239,AF17,OBGYN,Africa
ETH,2020,500,Preterm birth complications,TOTAL,TOTAL,118917672,3297.39,3921181.99,5893661.87,2250970.34,161.23,191733.39,254386.65,135506.98,3458.62,4112915.38,6148048.51,2386477.31,35.6,42335.72,63630.27,24304.84,6.7,1.8,9.3,3,1,1,1,1,1,7aff6c7c-e600-40bf-8bd8-11404ae01cc9,-2092395150,-,1,7AFF6C7C-E600-40BF-8BD8-11404AE01CC9.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,7aff6c7c-e600-40bf-8bd8-11404ae01cc9,590239,590239,AF17,OBGYN,Africa
ETH,2020,510,Birth asphyxia and birth trauma,TOTAL,TOTAL,118917672,2411.09,2867211.93,4148942.87,1852954.89,95.76,113877.34,170679.11,71791.25,2506.85,2981089.26,4319621.98,1924746.14,26.04,30962.24,44802.36,20010.43,4.9,1.1,6.8,3,1,1,1,1,1,87745009-95cb-4cb2-a24e-abe09bacc741,-2092395149,-,1,87745009-95CB-4CB2-A24E-ABE09BACC741.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,87745009-95cb-4cb2-a24e-abe09bacc741,590239,590239,AF17,OBGYN,Africa
ETH,2020,520,Neonatal sepsis and infections,TOTAL,TOTAL,118917672,621.26,738791.73,1282694.99,329258.71,55.28,65738.58,98361.02,39371.04,676.54,804530.31,1381056.01,368629.75,6.71,7973.79,13844.14,3553.69,1.3,0.6,1.8,3,1,1,1,1,1,dc7697b8-08d7-41bd-8f22-066ee4958e00,-2092395148,-,1,DC7697B8-08D7-41BD-8F22-066EE4958E00.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,dc7697b8-08d7-41bd-8f22-066ee4958e00,590239,590239,AF17,OBGYN,Africa
ETH,2020,530,Other neonatal conditions,TOTAL,TOTAL,118917672,960.65,1142386.07,2246944.01,550271.56,17.64,20971.27,27357.17,14923.23,978.29,1163357.34,2274301.18,565194.79,10.39,12353.31,24283.03,5954.17,2,0.2,2.6,3,1,1,1,0,1,abd7feff-ece7-4b53-972e-d2727ac54d6d,-2092395147,-,1,ABD7FEFF-ECE7-4B53-972E-D2727AC54D6D.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,abd7feff-ece7-4b53-972e-d2727ac54d6d,590239,590239,AF17,OBGYN,Africa
ETH,2020,540,Nutritional deficiencies,TOTAL,TOTAL,118917672,598.42,711623.73,996495.72,479865.11,688.85,819160.99,1365965.61,461226.85,1287.26,1530784.72,2362461.33,941091.96,8.85,10525.15,14843.15,7089.87,1.7,7.8,3.5,2,0,1,0,0,1,a70ba242-a39f-40e5-af26-63728de6355e,-2092395146,-,1,A70BA242-A39F-40E5-AF26-63728DE6355E.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,a70ba242-a39f-40e5-af26-63728de6355e,590239,590239,AF17,Endo,Africa
ETH,2020,550,Protein-energy malnutrition,TOTAL,TOTAL,118917672,590.39,702073.58,956074.46,455381.73,45.13,53662.5,78859.54,33828.71,635.51,755736.08,1034934,489210.44,8.62,10255.25,14019.03,6753.16,1.6,0.5,1.7,3,1,1,1,1,1,fcdbbc72-c530-4136-8053-decc624a8999,-2092395145,-,1,FCDBBC72-C530-4136-8053-DECC624A8999.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,fcdbbc72-c530-4136-8053-decc624a8999,590239,590239,AF17,Endo,Africa
ETH,2020,560,Iodine deficiency,TOTAL,TOTAL,118917672,0,0,0,0,101.96,121247.36,221834.85,59445.75,101.96,121247.36,221834.85,59445.75,0,0,0,0,0,1.2,0.3,3,1,1,1,1,1,b7f8daff-a887-45ff-8b62-bcc56e187234,-2092395144,-,1,B7F8DAFF-A887-45FF-8B62-BCC56E187234.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,b7f8daff-a887-45ff-8b62-bcc56e187234,590239,590239,AF17,Endo,Africa
ETH,2020,570,Vitamin A deficiency,TOTAL,TOTAL,118917672,0,0,0,0,39.71,47225.99,85799.58,23766,39.71,47225.99,85799.58,23766,0,0,0,0,0,0.5,0.1,3,1,1,1,1,1,0adf361b-5751-4c1f-99bf-52cecbb1f509,-2092395143,-,1,0ADF361B-5751-4C1F-99BF-52CECBB1F509.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,0adf361b-5751-4c1f-99bf-52cecbb1f509,590239,590239,AF17,Endo,Africa
ETH,2020,580,Iron-deficiency anaemia,TOTAL,TOTAL,118917672,0,0,0,0,498,592204.28,972076.41,341273.4,498,592204.28,972076.41,341273.4,0,0,0,0,0,5.7,1.3,3,1,1,1,1,1,3f23babb-6854-472e-a2ac-91391774951e,-2092395142,-,1,3F23BABB-6854-472E-A2AC-91391774951E.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,3f23babb-6854-472e-a2ac-91391774951e,590239,590239,AF17,Heme,Africa
ETH,2020,590,Other nutritional deficiencies,TOTAL,TOTAL,118917672,8.03,9550.15,20185.63,4165.2,4.05,4820.86,7395.23,2912.99,12.08,14371.01,27580.86,7078.18,0.23,269.9,601.25,111.31,0,0,0,3,1,1,1,0,1,e9e8b425-bb3f-4426-a102-bf29d9cc3377,-2092395141,-,1,E9E8B425-BB3F-4426-A102-BF29D9CC3377.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,e9e8b425-bb3f-4426-a102-bf29d9cc3377,590239,590239,AF17,Endo,Africa
ETH,2020,600,Noncommunicable diseases,TOTAL,TOTAL,118917672,7401.97,8802245.6,14645990.84,5103648.5,6274.47,7461450.27,12247262.82,4186660.44,13676.43,16263695.87,26893253.66,9290308.95,216.58,257552.56,413340.92,155590.71,40.9,71.4,36.9,1,0,2,0,0,1,218a3a72-d168-4782-a790-a4a21f42b544,-2092395140,-,1,218A3A72-D168-4782-A790-A4A21F42B544.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,218a3a72-d168-4782-a790-a4a21f42b544,590239,590239,AF17,Unspecified,Africa
ETH,2020,610,Malignant neoplasms,TOTAL,TOTAL,118917672,1815.7,2159188.71,3468885.97,1349914.99,24.01,28553.43,49935.4,15370.45,1839.71,2187742.14,3518821.37,1365285.44,45.63,54267.66,84881.39,34704.97,8.6,0.3,5,2,0,2,0,0,1,9ffd96f1-f97f-495f-80bc-51cb84232b45,-2092395139,-,1,9FFD96F1-F97F-495F-80BC-51CB84232B45.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,9ffd96f1-f97f-495f-80bc-51cb84232b45,590239,590239,AF17,Unspecified,Africa
ETH,2020,620,Mouth and oropharynx cancers,TOTAL,TOTAL,118917672,62.35,74150.01,125555.5,46237.49,0.68,814.19,1418.76,458.17,63.04,74964.2,126974.26,46695.66,1.53,1821.13,3000.58,1163.45,0.3,0,0.2,3,1,2,0,1,1,e711b7e6-0bc0-47e4-b3c3-1c22fb6e1e32,-2092395138,-,1,E711B7E6-0BC0-47E4-B3C3-1C22FB6E1E32.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,e711b7e6-0bc0-47e4-b3c3-1c22fb6e1e32,590239,590239,AF17,Dental,Africa
ETH,2020,621,Lip and oral cavity,TOTAL,TOTAL,118917672,37.44,44521.71,60446.69,28415.64,0.36,431.19,660.48,259.33,37.8,44952.9,61107.17,28674.98,0.97,1148.63,1553.85,788.84,0.2,0,0.1,4,0,2,1,0,1,da32d873-7531-45c6-aaa7-ce336497e93e,-2092395137,-,1,DA32D873-7531-45C6-AAA7-CE336497E93E.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,da32d873-7531-45c6-aaa7-ce336497e93e,590239,590239,AF17,Dental,Africa
ETH,2020,622,Nasopharynx,TOTAL,TOTAL,118917672,19.69,23409.59,44670.51,13383.83,0.28,329.53,664.21,170.38,19.96,23739.12,45334.72,13554.2,0.44,524.39,992.48,300.88,0.1,0,0.1,4,0,2,1,0,1,5e40515c-474a-4b63-8013-0de1fc14b0ea,-2092395136,-,1,5E40515C-474A-4B63-8013-0DE1FC14B0EA.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,5e40515c-474a-4b63-8013-0de1fc14b0ea,590239,590239,AF17,ENT,Africa
ETH,2020,623,Other pharynx,TOTAL,TOTAL,118917672,5.23,6218.71,9920.44,2890.73,0.04,53.47,94.08,28.46,5.27,6272.18,10014.52,2919.18,0.12,148.11,241.46,76.54,0,0,0,4,0,2,1,0,1,42637f8a-18b7-4ada-bfa9-e85611ffbf7c,-2092395135,-,1,42637F8A-18B7-4ADA-BFA9-E85611FFBF7C.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,42637f8a-18b7-4ada-bfa9-e85611ffbf7c,590239,590239,AF17,ENT,Africa
ETH,2020,630,Oesophagus cancer,TOTAL,TOTAL,118917672,41.58,49448.74,80081.93,32922.94,0.57,677.62,1182.64,378.7,42.15,50126.36,81264.57,33301.63,1.27,1507.89,2430.3,1009.29,0.2,0,0.1,3,1,2,1,1,1,79b2217a-0889-4afe-9fbe-7f3b662e3e41,-2092395134,-,1,79B2217A-0889-4AFE-9FBE-7F3B662E3E41.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,79b2217a-0889-4afe-9fbe-7f3b662e3e41,590239,590239,AF17,GI,Africa
ETH,2020,640,Stomach cancer,TOTAL,TOTAL,118917672,74.07,88078.07,127199.72,57302.03,0.71,846.29,1385.51,483.65,74.78,88924.37,128585.23,57785.68,1.94,2303.17,3322.64,1523.11,0.4,0,0.2,3,1,2,1,1,1,70fc6a2d-b2ae-4bcb-bd68-643f475883b7,-2092395133,-,1,70FC6A2D-B2AE-4BCB-BD68-643F475883B7.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,70fc6a2d-b2ae-4bcb-bd68-643f475883b7,590239,590239,AF17,GI,Africa
ETH,2020,650,Colon and rectum cancers,TOTAL,TOTAL,118917672,153.09,182045.66,249788.25,132977.62,2.34,2778.4,4140.52,1719.15,155.42,184824.06,253928.77,134696.77,4.05,4812.78,6540.68,3551,0.8,0,0.4,3,1,2,1,1,1,e5522e0c-0d39-4d88-a29a-2375295e5795,-2092395132,-,1,E5522E0C-0D39-4D88-A29A-2375295E5795.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,e5522e0c-0d39-4d88-a29a-2375295e5795,590239,590239,AF17,GI,Africa
ETH,2020,660,Liver cancer,TOTAL,TOTAL,118917672,71.33,84819.63,160669.17,41487.28,0.25,301.16,597.85,147.57,71.58,85120.79,161267.02,41634.86,2.13,2527.83,4830.25,1299.54,0.4,0,0.2,3,1,2,0,1,1,baf3faa9-2987-4b9d-9a71-86a302d51544,-2092395131,-,1,BAF3FAA9-2987-4B9D-9A71-86A302D51544.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,baf3faa9-2987-4b9d-9a71-86a302d51544,590239,590239,AF17,GI,Africa
ETH,2020,661,Liver cancer secondary to hepatitis B,TOTAL,TOTAL,118917672,24.74,29420.24,55483.12,14214.82,0.07,85.65,169.64,41.71,24.81,29505.89,55652.76,14256.53,0.64,757.17,1455.24,377.6,0.1,0,0.1,4,0,2,1,0,1,82362920-6cfa-42c8-8003-471f58307139,-2092395130,-,1,82362920-6CFA-42C8-8003-471F58307139.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,82362920-6cfa-42c8-8003-471f58307139,590239,590239,AF17,GI,Africa
ETH,2020,662,Liver cancer secondary to hepatitis C,TOTAL,TOTAL,118917672,13.73,16321.47,30383.86,8201.75,0.07,82.67,161.53,41.16,13.79,16404.14,30545.39,8242.91,0.48,568.01,1059.42,302.9,0.1,0,0,4,0,2,1,0,1,cec336ea-cfb1-42c2-b6ea-5f3d93b11540,-2092395129,-,1,CEC336EA-CFB1-42C2-B6EA-5F3D93B11540.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,cec336ea-cfb1-42c2-b6ea-5f3d93b11540,590239,590239,AF17,GI,Africa
ETH,2020,663,Liver cancer secondary to alcohol use,TOTAL,TOTAL,118917672,19.06,22670.27,44012.63,11150.56,0.06,68.27,138.88,32.93,19.12,22738.55,44151.51,11183.49,0.62,737.09,1434.49,381.51,0.1,0,0.1,4,0,2,1,0,1,89e8cadf-4ce8-4d3e-b499-906dbd14288d,-2092395128,-,1,89E8CADF-4CE8-4D3E-B499-906DBD14288D.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,89e8cadf-4ce8-4d3e-b499-906dbd14288d,590239,590239,AF17,GI,Africa
ETH,2020,664,Other liver cancer,TOTAL,TOTAL,118917672,13.8,16407.65,30883.28,7920.16,0.05,64.57,127.8,31.77,13.85,16472.22,31011.08,7951.93,0.39,465.55,882.19,237.53,0.1,0,0,4,0,2,1,0,1,6d4d56d2-64d6-40b5-80d5-978c015f7619,-2092395127,-,1,6D4D56D2-64D6-40B5-80D5-978C015F7619.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,6d4d56d2-64d6-40b5-80d5-978c015f7619,590239,590239,AF17,GI,Africa
ETH,2020,670,Pancreas cancer,TOTAL,TOTAL,118917672,24.01,28556.73,48545.39,15348.17,0.1,113.38,211.22,56.13,24.11,28670.11,48756.61,15404.3,0.71,849.74,1439.83,460.07,0.1,0,0.1,3,1,2,1,1,1,d40a76d4-d257-47ef-8ba3-098d87ffb95b,-2092395126,-,1,D40A76D4-D257-47EF-8BA3-098D87FFB95B.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,d40a76d4-d257-47ef-8ba3-098d87ffb95b,590239,590239,AF17,GI,Africa
ETH,2020,680,"Trachea, bronchus, lung cancers",TOTAL,TOTAL,118917672,63.46,75470.83,100472.23,55148.63,0.63,754.77,1139.82,448.34,64.1,76225.6,101612.05,55596.97,1.99,2363.61,3122.66,1742.54,0.4,0,0.2,3,1,2,1,1,1,b39a09f9-d637-4bc1-9c23-7a9b04d9f4b4,-2092395125,-,1,B39A09F9-D637-4BC1-9C23-7A9B04D9F4B4.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,b39a09f9-d637-4bc1-9c23-7a9b04d9f4b4,590239,590239,AF17,Resp,Africa
ETH,2020,690,Melanoma and other skin cancers,TOTAL,TOTAL,118917672,36.29,43160.46,73382.44,18211.79,0.1,115.26,205.77,57.45,36.39,43275.72,73588.21,18269.24,1.09,1299.09,2232.76,558.35,0.2,0,0.1,3,1,2,0,1,1,e7ffc562-07f7-4a61-8ed0-792b1e200ef2,-2092395124,-,1,E7FFC562-07F7-4A61-8ED0-792B1E200EF2.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,e7ffc562-07f7-4a61-8ed0-792b1e200ef2,590239,590239,AF17,Derm,Africa
ETH,2020,691,Malignant skin melanoma,TOTAL,TOTAL,118917672,2.94,3496.82,5624.51,1925.08,0.09,110.85,196.94,55.61,3.03,3607.66,5821.46,1980.69,0.09,112.05,176.29,61.22,0,0,0,4,0,2,1,0,1,ff410aa7-093b-4f57-a26b-20b0221d9a78,-2092395123,-,1,FF410AA7-093B-4F57-A26B-20B0221D9A78.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,ff410aa7-093b-4f57-a26b-20b0221d9a78,590239,590239,AF17,Derm,Africa
ETH,2020,692,Non-melanoma skin cancer,TOTAL,TOTAL,118917672,33.35,39663.64,76151.03,9633.64,0,4.41,8.83,1.85,33.36,39668.06,76159.86,9635.49,1,1187.05,2313.19,307.82,0.2,0,0.1,4,0,2,1,0,1,e3665324-3b7c-44c9-83e3-1de9c8d7e01b,-2092395122,-,1,E3665324-3B7C-44C9-83E3-1DE9C8D7E01B.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,e3665324-3b7c-44c9-83e3-1de9c8d7e01b,590239,590239,AF17,Derm,Africa
ETH,2020,700,Breast cancer,TOTAL,TOTAL,118917672,334.77,398095.13,541959.34,290730.11,4.64,5520.86,8508.26,3413.88,339.41,403616,550467.6,294143.99,7.91,9412.05,12763.81,6926.71,1.5,0.1,0.9,3,1,2,1,1,1,0ce45edb-cfd1-4c02-b84c-2ac5e19a641d,-2092395121,-,1,0CE45EDB-CFD1-4C02-B84C-2AC5E19A641D.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,0ce45edb-cfd1-4c02-b84c-2ac5e19a641d,590239,590239,AF17,OBGYN,Africa
ETH,2020,710,Cervix uteri cancer,TOTAL,TOTAL,118917672,169.54,201611.34,311146.91,140998.48,2.88,3427.28,5788.95,1969.46,172.42,205038.62,316935.86,142967.94,4.75,5649.83,8606.96,3967.37,0.9,0,0.5,3,1,2,1,1,1,fd6caa41-a331-49ae-b7fd-461859871477,-2092395120,-,1,FD6CAA41-A331-49AE-B7FD-461859871477.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,fd6caa41-a331-49ae-b7fd-461859871477,590239,590239,AF17,OBGYN,Africa
ETH,2020,720,Corpus uteri cancer,TOTAL,TOTAL,118917672,7.28,8659.25,15489.79,5142.19,0.35,415.1,808.89,210.83,7.63,9074.35,16298.68,5353.01,0.25,295.4,512.88,177.01,0,0,0,3,1,2,1,1,1,83b69e81-4b71-444b-9cc4-65d7c2fc3fe7,-2092395119,-,1,83B69E81-4B71-444B-9CC4-65D7C2FC3FE7.1,SYS_DATA_LOAD,-,2024-08-06T16:51:32Z,-,2024-08-06T16:51:32Z,83b69e81-4b71-444b-9cc4-65d7c2fc3fe7,590239,590239,AF17,OBGYN,Africa
